"Team" "Date" "" "Opponent" "" "Cmp" "Att" "Pct" "Yds" "TD" "Att" "Yds" "Avg" "TD" "Plays" "Yds" "Avg" "Pass" "Rush" "Pen" "Tot" "No." "Yds" "Fum" "Int" "TO"
"1406" "north-texas" "2017-09-02" "" "Lamar" "W (59-14)" 20 41 48.8 180 2 33 86 2.6 0 74 266 3.6 9 6 1 15 3 15 1 1 2
"1407" "north-texas" "2017-09-09" "@" "Southern Methodist" "L (32-54)" 22 41 53.7 394 5 34 99 2.9 2 75 493 6.6 14 4 2 20 4 50 0 1 1
"1408" "north-texas" "2017-09-16" "@" "Iowa" "L (14-31)" 16 27 59.3 197 2 59 238 4 2 86 435 5.1 10 15 3 28 6 63 2 0 2
"1409" "north-texas" "2017-09-23" "" "Alabama-Birmingham" "W (46-43)" 17 36 47.2 321 4 36 74 2.1 2 72 395 5.5 10 5 1 16 7 49 1 1 2
"1410" "north-texas" "2017-09-30" "@" "Southern Mississippi" "W (43-28)" 19 42 45.2 270 1 29 145 5 3 71 415 5.8 10 7 1 18 6 64 0 0 0
"1411" "north-texas" "2017-10-14" "" "Texas-San Antonio" "W (29-26)" 13 25 52 215 2 41 174 4.2 0 66 389 5.9 8 9 2 19 7 60 0 0 0
"1412" "north-texas" "2017-10-21" "@" "Florida Atlantic" "L (31-69)" 24 35 68.6 357 2 48 447 9.3 7 83 804 9.7 16 18 3 37 5 39 0 0 0
"1413" "north-texas" "2017-10-28" "" "Old Dominion" "W (45-38)" 21 35 60 181 0 48 205 4.3 2 83 386 4.7 9 12 0 21 2 25 1 2 3
"1414" "north-texas" "2017-11-04" "@" "Louisiana Tech" "W (24-23)" 16 28 57.1 168 0 41 147 3.6 2 69 315 4.6 9 7 3 19 5 37 0 0 0
"1415" "north-texas" "2017-11-11" "" "Texas-El Paso" "W (45-10)" 16 32 50 131 0 32 100 3.1 0 64 231 3.6 6 7 2 15 7 59 0 1 1
"1416" "north-texas" "2017-11-18" "" "Army" "W (52-49)" 1 3 33.3 27 0 67 534 8 7 70 561 8 1 24 0 25 6 65 1 0 1
"1417" "north-texas" "2017-11-25" "@" "Rice" "W (30-14)" 6 16 37.5 107 0 42 175 4.2 1 58 282 4.9 3 10 0 13 5 40 0 1 1
"1418" "north-texas" "2017-12-02" "@" "Florida Atlantic" "L (17-41)" 18 30 60 352 2 42 281 6.7 3 72 633 8.8 11 9 2 22 9 73 1 0 1
"1419" "north-texas" "2017-12-16" "N" "Troy*" "L (30-50)" 24 31 77.4 305 4 38 130 3.4 3 69 435 6.3 13 5 3 21 8 80 1 1 2
"1420" "kent-state" "2017-09-02" "@" "Clemson" "L (3-56)" 25 34 73.5 312 2 42 366 8.7 6 76 678 8.9 14 15 5 34 4 45 0 1 1
"1421" "kent-state" "2017-09-09" "" "Howard" "W (38-31)" 10 23 43.5 226 1 48 226 4.7 3 71 452 6.4 6 7 6 19 13 134 1 1 2
"1422" "kent-state" "2017-09-16" "@" "Marshall" "L (0-21)" 23 43 53.5 223 1 33 158 4.8 2 76 381 5 11 10 2 23 8 75 0 1 1
"1423" "kent-state" "2017-09-23" "@" "Louisville" "L (3-42)" 23 30 76.7 374 2 27 165 6.1 3 57 539 9.5 12 9 2 23 4 30 2 2 4
"1424" "kent-state" "2017-09-30" "" "Buffalo" "L (13-27)" 11 18 61.1 142 1 44 235 5.3 3 62 377 6.1 6 7 5 18 6 56 0 1 1
"1425" "kent-state" "2017-10-07" "@" "Northern Illinois" "L (3-24)" 13 22 59.1 114 3 50 152 3 0 72 266 3.7 7 9 0 15 7 59 1 2 3
"1426" "kent-state" "2017-10-14" "" "Miami (OH)" "W (17-14)" 12 30 40 174 2 34 161 4.7 0 64 335 5.2 9 8 2 19 8 40 0 2 2
"1427" "kent-state" "2017-10-21" "@" "Ohio" "L (3-48)" 9 20 45 138 2 42 336 8 4 62 474 7.6 4 15 4 23 5 40 1 0 1
"1428" "kent-state" "2017-10-31" "" "Bowling Green State" "L (16-44)" 14 19 73.7 174 2 46 227 4.9 3 65 401 6.2 7 10 1 18 10 73 0 0 0
"1429" "kent-state" "2017-11-08" "@" "Western Michigan" "L (20-48)" 8 19 42.1 97 0 50 292 5.8 3 69 389 5.6 7 9 2 18 3 29 1 0 1
"1430" "kent-state" "2017-11-14" "" "Central Michigan" "L (23-42)" 15 23 65.2 298 2 30 152 5.1 3 53 450 8.5 10 4 2 16 7 60 1 1 2
"1431" "kent-state" "2017-11-21" "@" "Akron" "L (14-24)" 6 20 30 69 1 39 122 3.1 1 59 191 3.2 4 8 3 15 5 20 0 1 1
"1432" "rice" "2017-08-26" "N" "Stanford" "L (7-62)" 21 37 56.8 369 3 36 287 8 5 73 656 9 12 12 3 27 4 35 0 0 0
"1433" "rice" "2017-09-09" "@" "Texas-El Paso" "W (31-14)" 18 33 54.5 203 1 24 26 1.1 1 57 229 4 9 3 0 12 2 15 1 0 1
"1434" "rice" "2017-09-16" "@" "Houston" "L (3-38)" 34 38 89.5 354 2 37 130 3.5 3 75 484 6.5 16 6 0 22 2 10 0 0 0
"1435" "rice" "2017-09-23" "" "Florida International" "L (7-13)" 17 28 60.7 172 1 33 99 3 0 61 271 4.4 10 7 1 18 5 57 0 1 1
"1436" "rice" "2017-09-30" "@" "Pittsburgh" "L (10-42)" 28 34 82.4 410 4 33 69 2.1 2 67 479 7.1 18 5 1 24 2 25 1 0 1
"1437" "rice" "2017-10-07" "" "Army" "L (12-49)" 1 3 33.3 9 0 65 418 6.4 6 68 427 6.3 0 20 1 21 5 35 0 1 1
"1438" "rice" "2017-10-21" "@" "Texas-San Antonio" "L (7-20)" 12 22 54.5 134 1 40 314 7.9 0 62 448 7.2 6 12 1 19 9 63 1 0 1
"1439" "rice" "2017-10-28" "" "Louisiana Tech" "L (28-42)" 21 32 65.6 237 1 39 180 4.6 4 71 417 5.9 13 10 1 24 4 25 0 0 0
"1440" "rice" "2017-11-04" "@" "Alabama-Birmingham" "L (21-52)" 20 21 95.2 197 3 36 242 6.7 3 57 439 7.7 9 11 1 21 1 15 0 0 0
"1441" "rice" "2017-11-11" "" "Southern Mississippi" "L (34-43)" 22 31 71 331 3 36 186 5.2 2 67 517 7.7 16 12 0 28 10 86 0 0 0
"1442" "rice" "2017-11-18" "@" "Old Dominion" "L (21-24)" 20 29 69 188 0 39 172 4.4 3 68 360 5.3 10 10 1 21 2 20 0 0 0
"1443" "rice" "2017-11-25" "" "North Texas" "L (14-30)" 18 25 72 195 1 44 188 4.3 1 69 383 5.6 11 13 1 25 3 20 0 1 1
"1444" "baylor" "2017-09-02" "" "Liberty" "L (45-48)" 44 60 73.3 447 3 43 138 3.2 1 103 585 5.7 21 9 1 31 8 95 0 0 0
"1445" "baylor" "2017-09-09" "" "Texas-San Antonio" "L (10-17)" 15 20 75 155 2 45 220 4.9 0 65 375 5.8 6 12 2 20 10 75 1 0 1
"1446" "baylor" "2017-09-16" "@" "Duke" "L (20-34)" 20 35 57.1 184 0 51 246 4.8 3 86 430 5 7 14 3 24 5 54 1 1 2
"1447" "baylor" "2017-09-23" "" "Oklahoma" "L (41-49)" 13 19 68.4 283 3 40 342 8.6 4 59 625 10.6 8 12 0 20 10 105 1 0 1
"1448" "baylor" "2017-09-30" "@" "Kansas State" "L (20-33)" 7 17 41.2 119 1 43 225 5.2 2 60 344 5.7 6 13 0 19 6 45 1 0 1
"1449" "baylor" "2017-10-14" "@" "Oklahoma State" "L (16-59)" 20 33 60.6 471 3 38 276 7.3 5 71 747 10.5 15 12 2 29 5 40 2 0 2
"1450" "baylor" "2017-10-21" "" "West Virginia" "L (36-38)" 26 37 70.3 375 5 29 118 4.1 0 66 493 7.5 15 7 1 23 11 134 0 0 0
"1451" "baylor" "2017-10-28" "" "Texas" "L (7-38)" 27 36 75 256 1 35 171 4.9 3 71 427 6 11 8 0 19 7 72 0 1 1
"1452" "baylor" "2017-11-04" "@" "Kansas" "W (38-9)" 19 36 52.8 163 0 33 126 3.8 0 69 289 4.2 6 8 1 15 4 30 1 1 2
"1453" "baylor" "2017-11-11" "N" "Texas Tech" "L (24-38)" 24 29 82.8 246 2 30 91 3 1 59 337 5.7 10 7 1 18 6 64 1 0 1
"1454" "baylor" "2017-11-18" "" "Iowa State" "L (13-23)" 14 28 50 180 2 40 214 5.4 0 68 394 5.8 7 13 1 21 4 50 0 0 0
"1455" "baylor" "2017-11-24" "@" "Texas Christian" "L (22-45)" 26 36 72.2 325 3 36 112 3.1 3 72 437 6.1 13 9 3 25 3 23 0 0 0
"1456" "arkansas" "2017-08-31" "N" "Florida A&M" "W (49-7)" 14 29 48.3 95 1 31 80 2.6 0 60 175 2.9 3 6 0 9 7 55 1 0 1
"1457" "arkansas" "2017-09-09" "" "Texas Christian" "L (7-28)" 21 31 67.7 166 0 42 195 4.6 4 73 361 4.9 8 15 1 24 6 60 1 1 2
"1458" "arkansas" "2017-09-23" "N" "Texas A&M" "L (43-50)" 14 27 51.9 216 2 42 285 6.8 3 69 501 7.3 7 11 2 20 6 36 0 1 1
"1459" "arkansas" "2017-09-30" "" "New Mexico State" "W (42-24)" 23 38 60.5 344 2 14 11 0.8 1 52 355 6.8 15 2 1 18 6 29 1 1 2
"1460" "arkansas" "2017-10-07" "@" "South Carolina" "L (22-48)" 16 31 51.6 199 3 36 159 4.4 0 67 358 5.3 9 9 1 19 3 25 0 0 0
"1461" "arkansas" "2017-10-14" "@" "Alabama" "L (9-41)" 13 21 61.9 188 1 43 308 7.2 4 64 496 7.8 9 14 0 23 6 66 1 1 2
"1462" "arkansas" "2017-10-21" "" "Auburn" "L (20-52)" 21 30 70 284 2 47 345 7.3 5 77 629 8.2 8 17 1 26 3 25 1 1 2
"1463" "arkansas" "2017-10-28" "@" "Mississippi" "W (38-37)" 20 30 66.7 368 0 28 200 7.1 4 58 568 9.8 14 8 0 22 3 27 2 1 3
"1464" "arkansas" "2017-11-04" "" "Coastal Carolina" "W (39-38)" 15 28 53.6 228 3 38 131 3.4 1 66 359 5.4 10 8 3 21 6 55 0 0 0
"1465" "arkansas" "2017-11-11" "@" "Louisiana State" "L (10-33)" 11 16 68.8 217 2 39 198 5.1 3 55 415 7.5 9 11 1 21 5 40 0 0 0
"1466" "arkansas" "2017-11-18" "" "Mississippi State" "L (21-28)" 12 23 52.2 153 2 48 195 4.1 2 71 348 4.9 6 13 0 19 4 47 2 0 2
"1467" "arkansas" "2017-11-24" "" "Missouri" "L (45-48)" 25 42 59.5 448 5 60 248 4.1 1 102 696 6.8 17 14 4 35 10 77 0 2 2
"1468" "nebraska" "2017-09-02" "" "Arkansas State" "W (43-36)" 46 68 67.6 415 3 21 82 3.9 0 89 497 5.6 25 5 2 32 9 63 0 2 2
"1469" "nebraska" "2017-09-09" "@" "Oregon" "L (35-42)" 25 33 75.8 365 3 44 201 4.6 3 77 566 7.4 10 11 1 22 12 103 1 1 2
"1470" "nebraska" "2017-09-16" "" "Northern Illinois" "L (17-21)" 15 23 65.2 128 0 27 108 4 1 50 236 4.7 5 7 1 13 3 25 1 0 1
"1471" "nebraska" "2017-09-23" "" "Rutgers" "W (27-17)" 15 29 51.7 126 0 24 68 2.8 1 53 194 3.7 7 4 1 12 4 35 0 2 2
"1472" "nebraska" "2017-09-29" "@" "Illinois" "W (28-6)" 10 16 62.5 106 0 37 93 2.5 0 53 199 3.8 7 6 2 15 5 49 0 1 1
"1473" "nebraska" "2017-10-07" "" "Wisconsin" "L (17-38)" 9 17 52.9 113 1 49 353 7.2 3 66 466 7.1 4 14 1 19 8 78 0 1 1
"1474" "nebraska" "2017-10-14" "" "Ohio State" "L (14-56)" 31 39 79.5 354 5 47 279 5.9 3 86 633 7.4 19 18 4 41 7 53 0 0 0
"1475" "nebraska" "2017-10-28" "@" "Purdue" "W (25-24)" 16 28 57.1 164 1 38 199 5.2 2 66 363 5.5 9 8 3 20 7 63 0 0 0
"1476" "nebraska" "2017-11-04" "" "Northwestern" "L (24-31)" 19 35 54.3 243 0 45 232 5.2 4 80 475 5.9 9 14 3 26 6 65 0 2 2
"1477" "nebraska" "2017-11-11" "@" "Minnesota" "L (21-54)" 9 16 56.3 105 0 45 409 9.1 6 61 514 8.4 5 17 2 24 3 35 0 0 0
"1478" "nebraska" "2017-11-18" "@" "Penn State" "L (44-56)" 26 39 66.7 346 4 35 263 7.5 4 74 609 8.2 18 9 5 32 5 39 1 0 1
"1479" "nebraska" "2017-11-24" "" "Iowa" "L (14-56)" 13 20 65 192 2 47 313 6.7 6 67 505 7.5 4 18 1 23 3 30 0 0 0
"1480" "ucla" "2017-09-03" "" "Texas A&M" "W (45-44)" 9 30 30 89 0 63 382 6.1 5 93 471 5.1 5 15 3 23 5 39 0 0 0
"1481" "ucla" "2017-09-09" "" "Hawaii" "W (56-23)" 24 39 61.5 234 2 42 281 6.7 1 81 515 6.4 12 9 4 25 8 80 0 1 1
"1482" "ucla" "2017-09-16" "@" "Memphis" "L (45-48)" 23 39 59 398 6 37 162 4.4 0 76 560 7.4 15 5 6 26 11 109 1 2 3
"1483" "ucla" "2017-09-23" "@" "Stanford" "L (34-58)" 16 24 66.7 148 2 45 405 9 5 69 553 8 7 12 4 23 12 86 1 0 1
"1484" "ucla" "2017-09-30" "" "Colorado" "W (27-23)" 17 38 44.7 243 1 38 191 5 1 76 434 5.7 10 9 5 24 6 53 0 0 0
"1485" "ucla" "2017-10-14" "@" "Arizona" "L (30-47)" 9 13 69.2 148 1 61 457 7.5 4 74 605 8.2 5 18 4 27 11 113 0 0 0
"1486" "ucla" "2017-10-21" "" "Oregon" "W (31-14)" 8 15 53.3 74 0 62 246 4 2 77 320 4.2 5 14 5 24 3 15 1 1 2
"1487" "ucla" "2017-10-28" "@" "Washington" "L (23-44)" 9 12 75 109 0 58 333 5.7 5 70 442 6.3 6 15 3 24 4 47 1 1 2
"1488" "ucla" "2017-11-03" "@" "Utah" "L (17-48)" 15 22 68.2 234 4 50 272 5.4 2 72 506 7 7 15 2 24 10 70 0 0 0
"1489" "ucla" "2017-11-11" "" "Arizona State" "W (44-37)" 21 37 56.8 290 1 61 294 4.8 2 98 584 6 12 17 0 29 4 41 0 1 1
"1490" "ucla" "2017-11-18" "@" "Southern California" "L (23-28)" 17 28 60.7 264 0 41 153 3.7 3 69 417 6 13 10 1 24 11 115 0 1 1
"1491" "ucla" "2017-11-24" "" "California" "W (30-27)" 25 41 61 242 1 42 216 5.1 1 83 458 5.5 11 12 3 26 11 84 1 0 1
"1492" "ucla" "2017-12-26" "N" "Kansas State*" "L (17-35)" 10 17 58.8 79 1 49 344 7 4 66 423 6.4 4 14 3 21 2 20 0 1 1
"1493" "southern-methodist" "2017-09-02" "" "Stephen F. Austin" "W (58-14)" 16 31 51.6 144 1 35 75 2.1 1 66 219 3.3 8 7 0 15 10 85 1 1 2
"1494" "southern-methodist" "2017-09-09" "" "North Texas" "W (54-32)" 32 47 68.1 424 3 27 69 2.6 1 74 493 6.7 17 4 1 22 7 58 1 2 3
"1495" "southern-methodist" "2017-09-16" "@" "Texas Christian" "L (36-56)" 24 30 80 365 4 49 254 5.2 3 79 619 7.8 16 13 1 30 11 94 3 0 3
"1496" "southern-methodist" "2017-09-23" "" "Arkansas State" "W (44-21)" 23 43 53.5 284 2 29 143 4.9 1 72 427 5.9 14 6 0 20 12 93 1 1 2
"1497" "southern-methodist" "2017-09-30" "" "Connecticut" "W (49-28)" 22 28 78.6 408 2 36 -8 -0.2 1 64 400 6.3 13 2 3 18 5 42 1 0 1
"1498" "southern-methodist" "2017-10-07" "@" "Houston" "L (22-35)" 20 28 71.4 198 3 40 265 6.6 2 68 463 6.8 10 14 3 27 4 48 0 2 2
"1499" "southern-methodist" "2017-10-21" "@" "Cincinnati" "W (31-28)" 22 35 62.9 189 2 42 249 5.9 1 77 438 5.7 11 14 1 26 6 46 1 1 2
"1500" "southern-methodist" "2017-10-27" "" "Tulsa" "W (38-34)" 9 25 36 212 1 53 246 4.6 3 78 458 5.9 6 12 4 22 8 73 0 1 1
"1501" "southern-methodist" "2017-11-04" "" "Central Florida" "L (24-31)" 23 40 57.5 412 1 36 203 5.6 3 76 615 8.1 14 8 1 23 5 32 1 2 3
"1502" "southern-methodist" "2017-11-11" "@" "Navy" "L (40-43)" 0 1 0 0 0 72 559 7.8 6 73 559 7.7 0 21 3 24 5 68 1 1 2
"1503" "southern-methodist" "2017-11-18" "@" "Memphis" "L (45-66)" 22 28 78.6 331 2 46 333 7.2 7 74 664 9 16 15 1 32 11 132 0 1 1
"1504" "southern-methodist" "2017-11-25" "" "Tulane" "W (41-38)" 18 31 58.1 314 2 43 171 4 3 74 485 6.6 13 12 2 27 5 40 1 0 1
"1505" "southern-methodist" "2017-12-20" "N" "Louisiana Tech*" "L (10-51)" 16 27 59.3 216 3 38 141 3.7 1 65 357 5.5 8 7 3 18 5 50 0 0 0
"1506" "texas-el-paso" "2017-09-02" "@" "Oklahoma" "L (7-56)" 32 36 88.9 496 4 38 180 4.7 4 74 676 9.1 23 14 1 35 5 60 0 0 0
"1507" "texas-el-paso" "2017-09-09" "" "Rice" "L (14-31)" 10 18 55.6 131 1 49 306 6.2 3 67 437 6.5 6 16 0 22 4 31 1 0 1
"1508" "texas-el-paso" "2017-09-15" "" "Arizona" "L (16-63)" 20 23 87 175 3 64 328 5.1 5 87 503 5.8 11 17 1 29 3 20 1 0 1
"1509" "texas-el-paso" "2017-09-23" "@" "New Mexico State" "L (14-41)" 26 43 60.5 283 2 27 183 6.8 3 70 466 6.7 12 7 2 21 11 103 1 1 2
"1510" "texas-el-paso" "2017-09-30" "@" "Army" "L (21-35)" 3 7 42.9 80 1 50 353 7.1 4 57 433 7.6 3 18 1 22 6 47 0 1 1
"1511" "texas-el-paso" "2017-10-07" "" "Western Kentucky" "L (14-15)" 24 37 64.9 208 0 33 74 2.2 2 70 282 4 12 4 2 18 6 49 0 0 0
"1512" "texas-el-paso" "2017-10-14" "@" "Southern Mississippi" "L (0-24)" 16 27 59.3 221 1 45 202 4.5 2 72 423 5.9 8 11 1 20 10 94 1 2 3
"1513" "texas-el-paso" "2017-10-28" "" "Texas-San Antonio" "L (14-31)" 18 30 60 188 1 42 205 4.9 2 72 393 5.5 10 10 2 22 8 47 1 1 2
"1514" "texas-el-paso" "2017-11-04" "@" "Middle Tennessee State" "L (3-30)" 13 30 43.3 190 3 36 210 5.8 1 66 400 6.1 7 9 2 18 9 92 0 1 1
"1515" "texas-el-paso" "2017-11-11" "@" "North Texas" "L (10-45)" 23 35 65.7 213 4 39 259 6.6 2 74 472 6.4 10 13 4 27 4 40 1 0 1
"1516" "texas-el-paso" "2017-11-18" "" "Louisiana Tech" "L (21-42)" 15 28 53.6 203 2 49 343 7 3 77 546 7.1 7 19 2 28 8 70 2 0 2
"1517" "texas-el-paso" "2017-11-25" "@" "Alabama-Birmingham" "L (7-28)" 15 25 60 159 2 45 175 3.9 1 70 334 4.8 8 13 2 23 3 40 0 0 0
"1518" "maryland" "2017-09-02" "@" "Texas" "W (51-41)" 34 53 64.2 375 2 31 98 3.2 1 84 473 5.6 19 8 2 26 11 117 1 1 2
"1519" "maryland" "2017-09-09" "" "Towson" "W (63-17)" 21 36 58.3 210 2 36 99 2.8 0 72 309 4.3 11 4 2 17 5 39 0 2 2
"1520" "maryland" "2017-09-23" "" "Central Florida" "L (10-38)" 18 30 60 178 1 39 250 6.4 3 69 428 6.2 8 8 2 18 11 106 0 0 0
"1521" "maryland" "2017-09-30" "@" "Minnesota" "W (31-24)" 13 26 50 229 1 31 80 2.6 2 57 309 5.4 11 4 3 18 3 29 0 2 2
"1522" "maryland" "2017-10-07" "@" "Ohio State" "L (14-62)" 23 36 63.9 303 3 50 281 5.6 5 86 584 6.8 15 13 5 33 8 85 2 0 2
"1523" "maryland" "2017-10-14" "" "Northwestern" "L (21-37)" 27 49 55.1 293 1 44 238 5.4 3 93 531 5.7 15 14 1 30 7 90 0 2 2
"1524" "maryland" "2017-10-21" "@" "Wisconsin" "L (13-38)" 16 24 66.7 225 2 41 215 5.2 2 65 440 6.8 12 10 1 23 6 49 1 1 2
"1525" "maryland" "2017-10-28" "" "Indiana" "W (42-39)" 43 62 69.4 410 5 35 73 2.1 0 97 483 5 21 7 7 35 7 70 0 1 1
"1526" "maryland" "2017-11-04" "N" "Rutgers" "L (24-31)" 8 18 44.4 107 1 46 239 5.2 2 64 346 5.4 4 16 1 21 6 49 1 1 2
"1527" "maryland" "2017-11-11" "" "Michigan" "L (10-35)" 9 18 50 145 2 38 160 4.2 3 56 305 5.4 6 8 2 16 1 10 0 0 0
"1528" "maryland" "2017-11-18" "@" "Michigan State" "L (7-17)" 2 14 14.3 20 0 51 271 5.3 2 65 291 4.5 1 15 3 19 3 36 1 0 1
"1529" "maryland" "2017-11-25" "" "Penn State" "L (3-66)" 25 40 62.5 248 3 48 286 6 6 88 534 6.1 12 13 3 28 2 10 0 0 0
"1530" "tulsa" "2017-08-31" "@" "Oklahoma State" "L (24-59)" 21 26 80.8 308 3 37 332 9 4 63 640 10.2 8 15 2 25 5 51 2 0 2
"1531" "tulsa" "2017-09-09" "" "Louisiana" "W (66-42)" 21 34 61.8 309 2 41 287 7 4 75 596 7.9 16 11 0 27 7 64 0 2 2
"1532" "tulsa" "2017-09-16" "@" "Toledo" "L (51-54)" 22 33 66.7 458 6 33 221 6.7 1 66 679 10.3 16 9 4 29 15 150 0 1 1
"1533" "tulsa" "2017-09-23" "" "New Mexico" "L (13-16)" 9 14 64.3 108 0 59 338 5.7 1 73 446 6.1 6 15 4 25 6 49 2 1 3
"1534" "tulsa" "2017-09-30" "" "Navy" "L (21-31)" 3 4 75 90 0 68 421 6.2 4 72 511 7.1 2 22 0 24 9 83 1 0 1
"1535" "tulsa" "2017-10-07" "@" "Tulane" "L (28-62)" 9 13 69.2 165 1 70 488 7 8 83 653 7.9 7 22 2 31 6 60 0 0 0
"1536" "tulsa" "2017-10-14" "" "Houston" "W (45-17)" 25 41 61 258 0 47 146 3.1 2 88 404 4.6 13 11 1 25 6 36 1 2 3
"1537" "tulsa" "2017-10-21" "@" "Connecticut" "L (14-20)" 23 29 79.3 372 1 42 69 1.6 1 71 441 6.2 11 6 2 19 11 105 0 0 0
"1538" "tulsa" "2017-10-27" "@" "Southern Methodist" "L (34-38)" 20 34 58.8 366 2 30 215 7.2 3 64 581 9.1 13 5 1 19 7 90 0 0 0
"1539" "tulsa" "2017-11-03" "" "Memphis" "L (14-41)" 28 40 70 333 4 37 191 5.2 1 77 524 6.8 17 6 5 28 10 77 0 0 0
"1540" "tulsa" "2017-11-16" "@" "South Florida" "L (20-27)" 11 28 39.3 142 2 45 279 6.2 1 73 421 5.8 6 14 1 21 6 60 1 1 2
"1541" "tulsa" "2017-11-25" "" "Temple" "L (22-43)" 21 29 72.4 258 3 34 193 5.7 2 63 451 7.2 13 6 1 20 10 123 0 0 0
"1542" "connecticut" "2017-08-31" "" "Holy Cross" "W (27-20)" 33 56 58.9 358 1 26 89 3.4 1 82 447 5.5 18 4 2 24 10 65 1 0 1
"1543" "connecticut" "2017-09-16" "@" "Virginia" "L (18-38)" 30 40 75 455 3 31 171 5.5 2 71 626 8.8 18 9 0 27 9 109 0 1 1
"1544" "connecticut" "2017-09-24" "" "East Carolina" "L (38-41)" 30 39 76.9 426 3 47 170 3.6 2 86 596 6.9 19 10 1 30 8 78 0 0 0
"1545" "connecticut" "2017-09-30" "@" "Southern Methodist" "L (28-49)" 27 39 69.2 280 4 41 218 5.3 3 80 498 6.2 13 12 3 28 11 94 0 0 0
"1546" "connecticut" "2017-10-06" "" "Memphis" "L (31-70)" 39 55 70.9 480 8 45 231 5.1 2 100 711 7.1 21 12 1 34 12 104 0 0 0
"1547" "connecticut" "2017-10-14" "@" "Temple" "W (28-24)" 33 55 60 356 1 29 117 4 2 84 473 5.6 18 7 3 28 12 117 1 1 2
"1548" "connecticut" "2017-10-21" "" "Tulsa" "W (20-14)" 17 28 60.7 259 0 44 194 4.4 2 72 453 6.3 11 9 3 23 5 47 0 1 1
"1549" "connecticut" "2017-10-28" "" "Missouri" "L (12-52)" 34 43 79.1 408 5 34 175 5.1 2 77 583 7.6 16 12 3 31 12 107 0 1 1
"1550" "connecticut" "2017-11-04" "" "South Florida" "L (20-37)" 24 37 64.9 385 3 40 217 5.4 1 77 602 7.8 15 12 1 28 11 100 1 1 2
"1551" "connecticut" "2017-11-11" "@" "Central Florida" "L (24-49)" 25 38 65.8 346 3 35 173 4.9 4 73 519 7.1 12 7 3 22 10 84 1 0 1
"1552" "connecticut" "2017-11-18" "N" "Boston College" "L (16-39)" 7 15 46.7 55 1 49 330 6.7 4 64 385 6 1 12 1 14 3 25 1 0 1
"1553" "connecticut" "2017-11-25" "@" "Cincinnati" "L (21-22)" 19 28 67.9 199 2 26 136 5.2 1 54 335 6.2 11 8 0 19 5 44 0 1 1
"1554" "bowling-green-state" "2017-09-02" "@" "Michigan State" "L (10-35)" 22 36 61.1 250 3 46 215 4.7 1 82 465 5.7 11 13 1 25 4 25 3 0 3
"1555" "bowling-green-state" "2017-09-09" "" "South Dakota" "L (27-35)" 19 34 55.9 306 1 52 214 4.1 4 86 520 6 12 10 6 28 11 90 0 0 0
"1556" "bowling-green-state" "2017-09-16" "@" "Northwestern" "L (7-49)" 24 31 77.4 375 2 43 303 7 5 74 678 9.2 15 15 0 30 4 23 2 0 2
"1557" "bowling-green-state" "2017-09-23" "@" "Middle Tennessee State" "L (13-24)" 24 32 75 290 2 43 243 5.7 1 75 533 7.1 14 12 1 27 3 23 2 1 3
"1558" "bowling-green-state" "2017-09-30" "" "Akron" "L (23-34)" 14 25 56 183 2 40 178 4.5 2 65 361 5.6 7 10 2 19 1 5 2 1 3
"1559" "bowling-green-state" "2017-10-07" "@" "Miami (OH)" "W (37-29)" 24 43 55.8 374 2 44 238 5.4 1 87 612 7 18 14 5 37 7 62 1 1 2
"1560" "bowling-green-state" "2017-10-14" "" "Ohio" "L (30-48)" 7 22 31.8 105 1 43 335 7.8 5 65 440 6.8 4 12 2 18 6 58 0 2 2
"1561" "bowling-green-state" "2017-10-21" "" "Northern Illinois" "L (17-48)" 21 34 61.8 239 3 55 338 6.1 2 89 577 6.5 13 16 0 29 6 39 1 0 1
"1562" "bowling-green-state" "2017-10-31" "@" "Kent State" "W (44-16)" 16 35 45.7 140 0 32 144 4.5 2 67 284 4.2 7 10 3 20 5 55 1 3 4
"1563" "bowling-green-state" "2017-11-07" "@" "Buffalo" "L (28-38)" 23 37 62.2 406 3 40 176 4.4 2 77 582 7.6 16 8 2 26 6 51 2 0 2
"1564" "bowling-green-state" "2017-11-15" "" "Toledo" "L (37-66)" 14 20 70 248 2 53 389 7.3 7 73 637 8.7 12 17 3 32 8 74 0 0 0
"1565" "bowling-green-state" "2017-11-21" "@" "Eastern Michigan" "L (31-34)" 13 27 48.1 124 1 53 266 5 3 80 390 4.9 7 15 0 22 4 55 0 1 1
"1566" "louisiana-lafayette" "2017-09-02" "" "Southeastern Louisiana" "W (51-48)" 15 25 60 171 3 54 343 6.4 3 79 514 6.5 7 17 0 24 9 77 1 1 2
"1567" "louisiana-lafayette" "2017-09-09" "@" "Tulsa" "L (42-66)" 14 20 70 243 1 72 424 5.9 8 92 667 7.3 9 21 3 33 5 46 1 0 1
"1568" "louisiana-lafayette" "2017-09-16" "@" "Texas A&M" "L (21-45)" 21 34 61.8 301 3 40 179 4.5 2 74 480 6.5 14 12 1 27 3 17 1 1 2
"1569" "louisiana-lafayette" "2017-09-23" "" "Louisiana-Monroe" "L (50-56)" 28 34 82.4 343 1 45 250 5.6 7 79 593 7.5 14 12 1 27 9 87 0 0 0
